Platform,Year_of_Release,Publisher,NA_Sales,EU_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Target
9.0,2015.0,117.0,41.0,60.0,121.0,73.0,47.0,74.0,237.0,810.0,5.0,7.0
6.0,2000.0,132.0,34.0,49.0,121.0,86.0,13.0,90.0,91.0,129.0,4.0,0.0
4.0,2003.0,30.0,69.0,48.0,121.0,83.0,24.0,90.0,45.0,235.0,1.0,0.0
8.0,2010.0,77.0,42.0,46.0,121.0,76.0,34.0,83.0,130.0,172.0,5.0,11.0
8.0,2007.0,30.0,25.0,69.0,121.0,75.0,16.0,76.0,39.0,235.0,5.0,10.0
16.0,2015.0,30.0,72.0,37.0,121.0,71.0,27.0,51.0,299.0,789.0,4.0,8.0
8.0,2009.0,99.0,44.0,39.0,121.0,87.0,54.0,77.0,355.0,473.0,4.0,4.0
12.0,2008.0,30.0,71.0,38.0,121.0,85.0,61.0,86.0,105.0,216.0,1.0,3.0
7.0,2002.0,17.0,59.0,46.0,120.0,59.0,19.0,51.0,20.0,692.0,5.0,6.0
12.0,2007.0,30.0,44.0,63.0,120.0,73.0,19.0,82.0,10.0,427.0,5.0,8.0
7.0,2004.0,106.0,100.0,4.0,120.0,78.0,37.0,84.0,16.0,147.0,1.0,6.0
8.0,2011.0,21.0,12.0,74.0,120.0,82.0,36.0,71.0,55.0,150.0,1.0,0.0
4.0,2004.0,80.0,48.0,13.0,120.0,90.0,54.0,91.0,137.0,477.0,1.0,11.0
15.0,2003.0,11.0,72.0,43.0,120.0,65.0,33.0,71.0,75.0,646.0,5.0,7.0
10.0,2006.0,115.0,72.0,28.0,120.0,70.0,17.0,70.0,4.0,401.0,1.0,6.0
7.0,2001.0,30.0,59.0,46.0,120.0,92.0,22.0,85.0,26.0,222.0,1.0,2.0
10.0,2010.0,30.0,13.0,69.0,120.0,68.0,6.0,54.0,9.0,222.0,1.0,0.0
3.0,2003.0,115.0,86.0,32.0,119.0,55.0,14.0,68.0,9.0,35.0,1.0,6.0
8.0,2012.0,136.0,50.0,50.0,119.0,81.0,28.0,75.0,81.0,740.0,2.0,10.0
13.0,2014.0,80.0,53.0,38.0,119.0,81.0,78.0,86.0,377.0,478.0,1.0,6.0
3.0,2002.0,115.0,92.0,23.0,119.0,71.0,4.0,77.0,7.0,783.0,1.0,8.0
12.0,2008.0,61.0,9.0,84.0,119.0,83.0,19.0,84.0,43.0,382.0,1.0,0.0
16.0,2015.0,5.0,85.0,23.0,119.0,89.0,11.0,52.0,393.0,121.0,5.0,8.0
7.0,2006.0,133.0,99.0,4.0,119.0,75.0,46.0,86.0,113.0,554.0,4.0,8.0
10.0,2007.0,115.0,45.0,47.0,119.0,68.0,11.0,78.0,15.0,810.0,5.0,8.0
4.0,2002.0,5.0,86.0,27.0,119.0,76.0,14.0,73.0,11.0,742.0,1.0,0.0
2.0,2006.0,80.0,73.0,3.0,119.0,76.0,32.0,79.0,17.0,484.0,1.0,4.0
10.0,2006.0,61.0,38.0,35.0,118.0,87.0,54.0,82.0,147.0,380.0,4.0,5.0
8.0,2013.0,136.0,48.0,50.0,118.0,78.0,37.0,79.0,282.0,467.0,5.0,10.0
1.0,1999.0,99.0,52.0,24.0,118.0,88.0,9.0,94.0,201.0,635.0,5.0,0.0
14.0,2012.0,126.0,90.0,19.0,118.0,77.0,23.0,77.0,36.0,754.0,2.0,2.0
3.0,2001.0,5.0,85.0,31.0,118.0,95.0,16.0,75.0,22.0,783.0,1.0,0.0
8.0,2012.0,77.0,1.0,23.0,118.0,64.0,33.0,65.0,55.0,500.0,5.0,2.0
7.0,2005.0,5.0,98.0,4.0,117.0,77.0,43.0,87.0,70.0,469.0,4.0,10.0
7.0,2002.0,30.0,56.0,45.0,117.0,70.0,14.0,88.0,60.0,384.0,1.0,10.0
8.0,2012.0,19.0,48.0,24.0,117.0,52.0,36.0,49.0,222.0,652.0,4.0,10.0
10.0,2008.0,63.0,40.0,48.0,117.0,76.0,8.0,76.0,11.0,740.0,2.0,2.0
12.0,2009.0,80.0,53.0,16.0,117.0,62.0,22.0,72.0,36.0,165.0,1.0,10.0
8.0,2011.0,115.0,53.0,45.0,117.0,72.0,28.0,69.0,80.0,810.0,5.0,0.0
7.0,2003.0,140.0,56.0,45.0,117.0,57.0,4.0,84.0,37.0,626.0,5.0,3.0
5.0,2015.0,117.0,39.0,69.0,117.0,96.0,57.0,79.0,3756.0,590.0,4.0,6.0
5.0,2010.0,15.0,59.0,45.0,117.0,84.0,39.0,86.0,2754.0,493.0,4.0,7.0
8.0,2009.0,115.0,48.0,48.0,117.0,81.0,38.0,81.0,55.0,810.0,5.0,2.0
15.0,2003.0,30.0,76.0,36.0,117.0,65.0,23.0,58.0,28.0,216.0,5.0,7.0
8.0,2008.0,30.0,74.0,26.0,117.0,74.0,43.0,73.0,118.0,217.0,4.0,0.0
5.0,2008.0,30.0,3.0,106.0,117.0,84.0,75.0,53.0,1711.0,427.0,2.0,0.0
3.0,2004.0,80.0,68.0,25.0,117.0,81.0,43.0,80.0,31.0,477.0,1.0,0.0
8.0,2011.0,63.0,52.0,46.0,115.0,76.0,36.0,73.0,34.0,740.0,2.0,8.0
7.0,2006.0,117.0,97.0,4.0,115.0,85.0,19.0,89.0,53.0,591.0,2.0,8.0
7.0,2004.0,126.0,56.0,44.0,115.0,70.0,31.0,63.0,24.0,571.0,5.0,0.0
6.0,1997.0,101.0,39.0,27.0,115.0,83.0,13.0,79.0,16.0,397.0,5.0,8.0
14.0,2008.0,30.0,51.0,51.0,115.0,79.0,82.0,76.0,328.0,213.0,5.0,0.0
8.0,2006.0,99.0,41.0,6.0,115.0,43.0,17.0,41.0,176.0,659.0,2.0,7.0
7.0,2001.0,30.0,56.0,44.0,115.0,85.0,17.0,85.0,22.0,222.0,1.0,10.0
14.0,2011.0,126.0,70.0,36.0,115.0,77.0,13.0,76.0,21.0,754.0,1.0,7.0
16.0,2013.0,30.0,41.0,66.0,115.0,88.0,22.0,58.0,328.0,209.0,1.0,0.0
10.0,2007.0,110.0,45.0,24.0,115.0,88.0,41.0,80.0,238.0,698.0,5.0,10.0
14.0,2010.0,20.0,54.0,50.0,115.0,45.0,39.0,58.0,89.0,143.0,4.0,9.0
2.0,2007.0,99.0,53.0,48.0,114.0,78.0,32.0,82.0,66.0,196.0,1.0,2.0
5.0,2008.0,99.0,0.0,113.0,114.0,83.0,29.0,81.0,30.0,672.0,1.0,9.0
7.0,2001.0,73.0,56.0,44.0,114.0,73.0,15.0,83.0,30.0,438.0,5.0,7.0
10.0,2007.0,30.0,50.0,39.0,114.0,69.0,20.0,73.0,30.0,216.0,5.0,4.0
7.0,2004.0,31.0,56.0,44.0,114.0,43.0,5.0,34.0,13.0,97.0,4.0,2.0
14.0,2012.0,30.0,59.0,45.0,114.0,53.0,43.0,54.0,437.0,178.0,4.0,11.0
10.0,2009.0,30.0,15.0,67.0,114.0,83.0,9.0,79.0,14.0,222.0,1.0,2.0
4.0,2003.0,80.0,50.0,16.0,114.0,76.0,55.0,83.0,21.0,455.0,1.0,10.0
5.0,2007.0,5.0,0.0,112.0,114.0,92.0,40.0,85.0,2360.0,345.0,4.0,8.0
7.0,2003.0,115.0,56.0,44.0,114.0,68.0,28.0,90.0,28.0,67.0,1.0,0.0
9.0,2014.0,117.0,39.0,56.0,114.0,62.0,44.0,51.0,164.0,810.0,5.0,0.0
7.0,2003.0,5.0,44.0,34.0,113.0,79.0,33.0,84.0,38.0,369.0,4.0,7.0
7.0,2005.0,101.0,78.0,3.0,113.0,91.0,77.0,91.0,933.0,604.0,5.0,8.0
6.0,1998.0,112.0,25.0,17.0,113.0,81.0,12.0,85.0,17.0,678.0,1.0,0.0
8.0,2007.0,29.0,56.0,32.0,113.0,88.0,46.0,75.0,155.0,717.0,4.0,10.0
8.0,2013.0,117.0,49.0,46.0,113.0,74.0,22.0,75.0,121.0,810.0,5.0,10.0
0.0,2011.0,80.0,47.0,26.0,113.0,56.0,36.0,71.0,50.0,38.0,2.0,7.0
8.0,2008.0,5.0,43.0,51.0,113.0,65.0,42.0,66.0,47.0,742.0,5.0,10.0
7.0,2005.0,61.0,95.0,4.0,113.0,76.0,27.0,90.0,21.0,383.0,2.0,2.0
15.0,2003.0,30.0,71.0,38.0,113.0,84.0,31.0,91.0,31.0,215.0,5.0,7.0
8.0,2007.0,101.0,31.0,3.0,113.0,81.0,66.0,88.0,32.0,145.0,1.0,9.0
16.0,2014.0,71.0,63.0,40.0,113.0,81.0,89.0,77.0,1137.0,348.0,4.0,8.0
7.0,2001.0,11.0,12.0,10.0,113.0,73.0,15.0,88.0,32.0,129.0,5.0,6.0
9.0,2016.0,77.0,41.0,45.0,113.0,79.0,60.0,82.0,201.0,172.0,5.0,10.0
15.0,2002.0,71.0,101.0,10.0,112.0,87.0,32.0,80.0,47.0,181.0,5.0,10.0
3.0,2006.0,115.0,81.0,30.0,112.0,50.0,8.0,47.0,6.0,314.0,1.0,2.0
9.0,2016.0,126.0,37.0,57.0,112.0,83.0,88.0,78.0,621.0,760.0,4.0,8.0
0.0,2011.0,63.0,61.0,43.0,112.0,67.0,25.0,61.0,31.0,740.0,2.0,0.0
15.0,2004.0,126.0,99.0,12.0,112.0,84.0,55.0,86.0,14.0,760.0,4.0,9.0
8.0,2008.0,30.0,31.0,57.0,112.0,79.0,66.0,78.0,362.0,213.0,5.0,0.0
14.0,2009.0,5.0,65.0,37.0,112.0,85.0,69.0,68.0,108.0,469.0,5.0,4.0
9.0,2014.0,99.0,34.0,56.0,112.0,79.0,50.0,81.0,795.0,164.0,4.0,0.0
0.0,2012.0,80.0,33.0,37.0,112.0,73.0,51.0,86.0,209.0,396.0,2.0,10.0
8.0,2007.0,101.0,45.0,56.0,112.0,82.0,48.0,59.0,15.0,616.0,5.0,0.0
0.0,2015.0,80.0,53.0,33.0,112.0,73.0,73.0,76.0,179.0,477.0,1.0,0.0
7.0,2001.0,5.0,55.0,43.0,112.0,57.0,15.0,76.0,9.0,250.0,1.0,8.0
12.0,2009.0,126.0,25.0,74.0,112.0,78.0,50.0,83.0,32.0,759.0,2.0,7.0
8.0,2010.0,101.0,50.0,40.0,112.0,82.0,85.0,84.0,201.0,774.0,1.0,7.0
10.0,2005.0,101.0,103.0,0.0,112.0,82.0,44.0,86.0,63.0,816.0,4.0,10.0
8.0,2011.0,126.0,53.0,36.0,112.0,80.0,27.0,83.0,52.0,754.0,5.0,0.0
15.0,2005.0,5.0,66.0,40.0,112.0,78.0,46.0,51.0,27.0,742.0,5.0,10.0
14.0,2011.0,126.0,84.0,19.0,112.0,77.0,30.0,82.0,62.0,754.0,5.0,0.0
7.0,2009.0,5.0,28.0,30.0,112.0,71.0,4.0,26.0,10.0,114.0,5.0,1.0
5.0,2007.0,95.0,0.0,112.0,112.0,86.0,15.0,80.0,19.0,672.0,1.0,8.0
8.0,2009.0,99.0,21.0,20.0,112.0,79.0,77.0,81.0,165.0,603.0,4.0,1.0
11.0,2012.0,12.0,36.0,23.0,112.0,93.0,61.0,92.0,1228.0,63.0,4.0,6.0
15.0,2004.0,5.0,82.0,26.0,112.0,83.0,60.0,83.0,40.0,742.0,5.0,7.0
14.0,2010.0,71.0,63.0,36.0,112.0,70.0,91.0,60.0,202.0,601.0,4.0,7.0
8.0,2009.0,64.0,67.0,28.0,112.0,88.0,60.0,87.0,59.0,309.0,5.0,0.0
14.0,2011.0,30.0,72.0,28.0,111.0,79.0,75.0,45.0,2380.0,88.0,4.0,10.0
15.0,2003.0,71.0,85.0,23.0,111.0,74.0,38.0,76.0,51.0,778.0,4.0,11.0
7.0,2007.0,92.0,92.0,4.0,111.0,69.0,50.0,63.0,31.0,309.0,5.0,0.0
8.0,2011.0,30.0,45.0,49.0,111.0,84.0,52.0,73.0,95.0,209.0,4.0,4.0
15.0,2005.0,126.0,68.0,38.0,111.0,94.0,70.0,90.0,160.0,760.0,4.0,10.0
13.0,2013.0,80.0,44.0,32.0,111.0,87.0,79.0,87.0,664.0,477.0,2.0,8.0
14.0,2013.0,117.0,64.0,37.0,111.0,75.0,43.0,77.0,100.0,810.0,5.0,0.0
9.0,2015.0,77.0,30.0,52.0,111.0,69.0,50.0,77.0,598.0,196.0,5.0,3.0
8.0,2010.0,61.0,50.0,35.0,110.0,85.0,62.0,80.0,468.0,433.0,4.0,6.0
2.0,2011.0,69.0,90.0,12.0,110.0,81.0,23.0,74.0,29.0,698.0,2.0,2.0
4.0,2003.0,80.0,54.0,21.0,110.0,86.0,60.0,85.0,176.0,455.0,5.0,9.0
13.0,2013.0,80.0,47.0,42.0,110.0,80.0,66.0,82.0,283.0,701.0,2.0,10.0
12.0,2007.0,30.0,53.0,45.0,110.0,61.0,16.0,69.0,14.0,215.0,2.0,6.0
8.0,2008.0,21.0,31.0,56.0,110.0,87.0,39.0,81.0,109.0,150.0,1.0,7.0
14.0,2007.0,30.0,45.0,52.0,110.0,73.0,54.0,67.0,77.0,235.0,5.0,10.0
6.0,1998.0,101.0,26.0,10.0,110.0,80.0,13.0,85.0,44.0,745.0,1.0,4.0
14.0,2013.0,30.0,101.0,0.0,109.0,77.0,18.0,58.0,74.0,226.0,1.0,8.0
7.0,2006.0,99.0,5.0,4.0,109.0,77.0,34.0,81.0,52.0,39.0,4.0,0.0
8.0,2009.0,5.0,53.0,39.0,109.0,86.0,54.0,57.0,87.0,469.0,5.0,10.0
3.0,2003.0,11.0,78.0,28.0,109.0,75.0,21.0,89.0,39.0,803.0,1.0,7.0
12.0,2008.0,30.0,91.0,9.0,109.0,66.0,13.0,44.0,7.0,219.0,2.0,0.0
1.0,2000.0,99.0,102.0,5.0,109.0,97.0,22.0,60.0,47.0,790.0,1.0,10.0
10.0,2005.0,5.0,54.0,33.0,109.0,68.0,51.0,76.0,58.0,662.0,5.0,7.0
9.0,2015.0,100.0,20.0,70.0,109.0,83.0,37.0,66.0,363.0,654.0,1.0,8.0
15.0,2003.0,30.0,102.0,2.0,109.0,92.0,27.0,83.0,48.0,226.0,1.0,6.0
12.0,2009.0,99.0,64.0,34.0,109.0,54.0,51.0,69.0,198.0,659.0,2.0,0.0
7.0,2006.0,30.0,89.0,3.0,109.0,75.0,56.0,83.0,99.0,235.0,4.0,8.0
14.0,2010.0,99.0,74.0,25.0,109.0,47.0,52.0,21.0,98.0,634.0,1.0,7.0
7.0,2002.0,63.0,53.0,42.0,109.0,65.0,32.0,83.0,33.0,403.0,5.0,4.0
8.0,2010.0,115.0,44.0,46.0,109.0,74.0,42.0,69.0,41.0,810.0,5.0,0.0
14.0,2012.0,30.0,102.0,0.0,109.0,76.0,20.0,55.0,65.0,226.0,1.0,8.0
14.0,2009.0,30.0,82.0,17.0,109.0,84.0,70.0,80.0,72.0,207.0,5.0,0.0
7.0,2003.0,30.0,53.0,41.0,108.0,88.0,15.0,89.0,77.0,226.0,1.0,0.0
10.0,2005.0,101.0,75.0,18.0,108.0,73.0,28.0,72.0,9.0,698.0,2.0,7.0
5.0,2009.0,99.0,1.0,97.0,108.0,90.0,62.0,69.0,2981.0,164.0,5.0,10.0
8.0,2007.0,99.0,28.0,51.0,108.0,85.0,47.0,74.0,67.0,635.0,5.0,7.0
8.0,2010.0,30.0,64.0,28.0,108.0,75.0,69.0,75.0,265.0,789.0,4.0,0.0
7.0,2004.0,126.0,64.0,34.0,108.0,58.0,21.0,60.0,19.0,768.0,5.0,6.0
16.0,2016.0,71.0,42.0,57.0,108.0,91.0,90.0,74.0,594.0,527.0,1.0,8.0
10.0,2008.0,63.0,43.0,40.0,108.0,70.0,10.0,81.0,49.0,384.0,5.0,10.0
3.0,2003.0,11.0,77.0,28.0,108.0,40.0,23.0,61.0,22.0,803.0,5.0,11.0
4.0,2005.0,80.0,68.0,18.0,108.0,67.0,59.0,81.0,106.0,455.0,5.0,10.0
14.0,2014.0,30.0,51.0,47.0,108.0,69.0,6.0,73.0,121.0,533.0,2.0,2.0
10.0,2007.0,30.0,24.0,54.0,107.0,59.0,7.0,67.0,15.0,237.0,5.0,10.0
2.0,2006.0,63.0,96.0,3.0,107.0,47.0,9.0,50.0,38.0,37.0,1.0,4.0
7.0,2006.0,5.0,89.0,3.0,107.0,82.0,14.0,74.0,83.0,742.0,5.0,9.0
12.0,2010.0,30.0,26.0,69.0,107.0,73.0,17.0,73.0,8.0,222.0,1.0,8.0
8.0,2008.0,126.0,47.0,40.0,107.0,85.0,59.0,73.0,245.0,760.0,5.0,0.0
14.0,2008.0,29.0,53.0,42.0,107.0,76.0,57.0,66.0,198.0,168.0,5.0,0.0
14.0,2007.0,61.0,8.0,90.0,107.0,76.0,29.0,78.0,36.0,382.0,1.0,0.0
7.0,2005.0,77.0,74.0,15.0,107.0,86.0,57.0,84.0,96.0,455.0,5.0,0.0
12.0,2009.0,30.0,60.0,36.0,107.0,88.0,44.0,88.0,57.0,226.0,1.0,7.0
10.0,2005.0,101.0,10.0,63.0,107.0,70.0,31.0,56.0,5.0,615.0,1.0,6.0
8.0,2008.0,77.0,49.0,34.0,107.0,75.0,32.0,86.0,95.0,172.0,5.0,4.0
8.0,2013.0,110.0,31.0,20.0,107.0,66.0,62.0,59.0,552.0,673.0,5.0,4.0
7.0,2006.0,73.0,88.0,4.0,106.0,75.0,43.0,85.0,84.0,438.0,4.0,2.0
7.0,2002.0,30.0,52.0,41.0,106.0,81.0,25.0,73.0,14.0,510.0,1.0,10.0
10.0,2009.0,117.0,28.0,49.0,106.0,90.0,77.0,73.0,146.0,588.0,4.0,11.0
2.0,2008.0,30.0,66.0,30.0,106.0,65.0,20.0,65.0,21.0,299.0,1.0,4.0
8.0,2007.0,30.0,28.0,57.0,106.0,89.0,21.0,84.0,188.0,215.0,4.0,7.0
14.0,2009.0,5.0,56.0,39.0,106.0,84.0,72.0,80.0,42.0,265.0,5.0,7.0
14.0,2008.0,117.0,53.0,40.0,106.0,80.0,56.0,83.0,154.0,415.0,5.0,0.0
7.0,2005.0,30.0,52.0,41.0,106.0,89.0,36.0,87.0,37.0,209.0,1.0,10.0
7.0,2003.0,128.0,52.0,41.0,106.0,71.0,28.0,83.0,22.0,554.0,5.0,9.0
16.0,2016.0,5.0,63.0,33.0,106.0,91.0,18.0,56.0,668.0,99.0,5.0,8.0
14.0,2010.0,99.0,55.0,40.0,106.0,64.0,64.0,73.0,247.0,569.0,4.0,6.0
8.0,2012.0,5.0,36.0,49.0,106.0,77.0,21.0,63.0,18.0,739.0,2.0,4.0
5.0,2001.0,133.0,103.0,2.0,106.0,87.0,21.0,91.0,639.0,100.0,4.0,4.0
12.0,2007.0,80.0,43.0,46.0,106.0,72.0,42.0,81.0,61.0,48.0,1.0,0.0
3.0,2004.0,5.0,76.0,28.0,106.0,65.0,12.0,77.0,6.0,192.0,1.0,8.0
7.0,2002.0,86.0,52.0,40.0,106.0,63.0,9.0,88.0,10.0,75.0,5.0,5.0
14.0,2010.0,115.0,67.0,28.0,106.0,83.0,81.0,79.0,292.0,787.0,4.0,8.0
14.0,2008.0,30.0,65.0,30.0,106.0,72.0,69.0,72.0,152.0,512.0,5.0,10.0
8.0,2007.0,101.0,49.0,39.0,106.0,84.0,50.0,84.0,183.0,341.0,5.0,8.0
8.0,2011.0,21.0,27.0,56.0,106.0,87.0,52.0,71.0,122.0,150.0,5.0,4.0
12.0,2008.0,99.0,28.0,65.0,105.0,71.0,24.0,70.0,16.0,686.0,2.0,10.0
8.0,2007.0,21.0,16.0,66.0,105.0,83.0,32.0,80.0,32.0,150.0,1.0,4.0
2.0,2007.0,5.0,95.0,1.0,105.0,75.0,22.0,69.0,36.0,827.0,5.0,10.0
12.0,2009.0,19.0,46.0,31.0,105.0,75.0,55.0,80.0,60.0,137.0,4.0,0.0
10.0,2006.0,101.0,81.0,11.0,105.0,81.0,31.0,90.0,36.0,816.0,5.0,0.0
7.0,2002.0,99.0,51.0,40.0,105.0,89.0,21.0,80.0,22.0,790.0,1.0,2.0
8.0,2012.0,136.0,37.0,49.0,105.0,82.0,16.0,83.0,85.0,701.0,2.0,8.0
15.0,2001.0,30.0,78.0,26.0,105.0,61.0,17.0,83.0,6.0,263.0,5.0,4.0
6.0,2000.0,4.0,91.0,11.0,105.0,82.0,14.0,84.0,5.0,811.0,1.0,8.0
9.0,2014.0,30.0,46.0,41.0,105.0,70.0,57.0,61.0,279.0,222.0,5.0,7.0
15.0,2005.0,71.0,52.0,51.0,105.0,92.0,73.0,76.0,213.0,437.0,1.0,0.0
8.0,2007.0,99.0,23.0,57.0,105.0,80.0,35.0,79.0,32.0,636.0,1.0,3.0
7.0,2003.0,30.0,51.0,40.0,104.0,81.0,22.0,89.0,17.0,222.0,1.0,10.0
14.0,2009.0,115.0,56.0,37.0,104.0,80.0,59.0,84.0,36.0,810.0,5.0,0.0
8.0,2012.0,110.0,31.0,49.0,104.0,83.0,40.0,77.0,645.0,774.0,4.0,6.0
4.0,2003.0,80.0,44.0,12.0,104.0,74.0,22.0,89.0,39.0,16.0,5.0,6.0
7.0,2006.0,61.0,87.0,3.0,104.0,73.0,25.0,87.0,6.0,382.0,2.0,8.0
8.0,2010.0,99.0,41.0,46.0,104.0,65.0,57.0,73.0,168.0,569.0,4.0,8.0
3.0,2001.0,80.0,39.0,16.0,104.0,86.0,19.0,85.0,22.0,464.0,1.0,6.0
14.0,2006.0,99.0,44.0,48.0,104.0,46.0,38.0,44.0,455.0,634.0,2.0,7.0
15.0,2005.0,30.0,53.0,46.0,104.0,83.0,32.0,88.0,29.0,209.0,5.0,0.0
14.0,2007.0,30.0,54.0,39.0,103.0,71.0,52.0,77.0,71.0,236.0,5.0,0.0
8.0,2012.0,21.0,12.0,63.0,103.0,81.0,23.0,75.0,54.0,150.0,1.0,0.0
14.0,2011.0,15.0,59.0,35.0,103.0,68.0,85.0,58.0,404.0,670.0,5.0,7.0
7.0,2005.0,115.0,86.0,3.0,103.0,79.0,30.0,84.0,17.0,556.0,1.0,10.0
10.0,2005.0,101.0,47.0,34.0,103.0,88.0,56.0,79.0,102.0,683.0,1.0,8.0
8.0,2012.0,115.0,55.0,32.0,103.0,86.0,30.0,74.0,92.0,810.0,5.0,4.0
14.0,2011.0,28.0,54.0,39.0,103.0,73.0,54.0,70.0,31.0,740.0,2.0,10.0
8.0,2007.0,126.0,34.0,48.0,103.0,84.0,29.0,81.0,41.0,573.0,5.0,10.0
2.0,2005.0,80.0,70.0,5.0,103.0,75.0,48.0,76.0,33.0,698.0,1.0,0.0
12.0,2008.0,136.0,46.0,47.0,103.0,67.0,12.0,70.0,8.0,700.0,2.0,11.0
7.0,2003.0,30.0,50.0,39.0,103.0,82.0,16.0,88.0,12.0,491.0,1.0,10.0
13.0,2016.0,80.0,56.0,30.0,103.0,86.0,74.0,84.0,329.0,710.0,5.0,10.0
8.0,2008.0,5.0,44.0,42.0,103.0,77.0,36.0,77.0,30.0,740.0,2.0,4.0
5.0,1996.0,29.0,96.0,7.0,103.0,86.0,18.0,85.0,3552.0,169.0,4.0,3.0
6.0,1998.0,132.0,38.0,12.0,103.0,93.0,12.0,85.0,46.0,129.0,5.0,0.0
12.0,2009.0,30.0,61.0,32.0,103.0,78.0,28.0,86.0,28.0,235.0,1.0,6.0
10.0,2009.0,101.0,16.0,56.0,102.0,79.0,58.0,88.0,39.0,87.0,5.0,9.0
12.0,2007.0,30.0,32.0,59.0,102.0,65.0,13.0,61.0,26.0,209.0,1.0,3.0
12.0,2007.0,30.0,93.0,1.0,102.0,72.0,24.0,70.0,22.0,220.0,1.0,8.0
12.0,2007.0,11.0,32.0,36.0,102.0,72.0,27.0,84.0,61.0,669.0,5.0,6.0
4.0,2004.0,5.0,73.0,26.0,102.0,70.0,25.0,64.0,14.0,408.0,1.0,0.0
16.0,2016.0,117.0,86.0,6.0,102.0,90.0,17.0,62.0,91.0,790.0,1.0,0.0
14.0,2007.0,126.0,87.0,5.0,102.0,86.0,58.0,81.0,89.0,573.0,5.0,0.0
8.0,2008.0,99.0,56.0,32.0,102.0,54.0,24.0,79.0,130.0,659.0,2.0,3.0
12.0,2011.0,28.0,64.0,28.0,102.0,61.0,11.0,60.0,5.0,246.0,2.0,0.0
12.0,2010.0,126.0,25.0,65.0,102.0,48.0,6.0,33.0,4.0,402.0,2.0,7.0
14.0,2009.0,5.0,62.0,31.0,102.0,71.0,41.0,74.0,25.0,740.0,2.0,10.0
14.0,2011.0,30.0,61.0,32.0,102.0,84.0,83.0,76.0,439.0,241.0,4.0,10.0
8.0,2013.0,5.0,43.0,42.0,102.0,83.0,31.0,53.0,33.0,783.0,2.0,0.0
15.0,2006.0,30.0,97.0,3.0,102.0,83.0,27.0,87.0,6.0,226.0,1.0,8.0
0.0,2011.0,99.0,44.0,47.0,102.0,66.0,29.0,69.0,108.0,638.0,1.0,9.0
12.0,2008.0,64.0,93.0,1.0,102.0,92.0,10.0,77.0,45.0,309.0,5.0,0.0
7.0,2004.0,30.0,50.0,39.0,102.0,70.0,29.0,87.0,29.0,215.0,1.0,7.0
2.0,2012.0,80.0,56.0,5.0,102.0,80.0,40.0,82.0,89.0,378.0,1.0,8.0
12.0,2008.0,115.0,51.0,40.0,101.0,51.0,18.0,36.0,8.0,313.0,1.0,8.0
12.0,2007.0,123.0,44.0,46.0,101.0,74.0,23.0,80.0,27.0,16.0,5.0,0.0
14.0,2007.0,11.0,69.0,4.0,101.0,80.0,54.0,79.0,101.0,535.0,5.0,3.0
12.0,2007.0,30.0,45.0,46.0,101.0,64.0,19.0,61.0,38.0,237.0,5.0,8.0
14.0,2008.0,119.0,65.0,22.0,101.0,81.0,74.0,80.0,302.0,718.0,4.0,10.0
14.0,2014.0,126.0,57.0,34.0,101.0,72.0,32.0,73.0,318.0,754.0,4.0,8.0
9.0,2014.0,126.0,22.0,64.0,101.0,90.0,16.0,85.0,525.0,759.0,2.0,10.0
14.0,2008.0,126.0,54.0,34.0,101.0,81.0,73.0,70.0,189.0,760.0,5.0,10.0
13.0,2012.0,126.0,52.0,36.0,101.0,77.0,70.0,77.0,758.0,759.0,4.0,7.0
13.0,2016.0,77.0,50.0,26.0,101.0,76.0,74.0,80.0,273.0,72.0,2.0,2.0
7.0,2003.0,31.0,49.0,38.0,100.0,51.0,5.0,80.0,8.0,563.0,1.0,0.0
12.0,2009.0,30.0,93.0,0.0,100.0,67.0,12.0,45.0,6.0,220.0,2.0,0.0
10.0,2010.0,101.0,41.0,35.0,100.0,86.0,73.0,84.0,255.0,564.0,4.0,6.0
15.0,2003.0,77.0,78.0,18.0,100.0,92.0,39.0,89.0,54.0,455.0,5.0,2.0
7.0,2002.0,119.0,13.0,10.0,100.0,72.0,16.0,93.0,54.0,497.0,5.0,0.0
8.0,2011.0,126.0,33.0,49.0,100.0,87.0,43.0,84.0,238.0,752.0,2.0,0.0
15.0,2000.0,71.0,74.0,21.0,99.0,79.0,24.0,85.0,10.0,437.0,1.0,8.0
14.0,2013.0,126.0,72.0,17.0,99.0,79.0,16.0,78.0,33.0,754.0,2.0,2.0
14.0,2011.0,30.0,94.0,0.0,99.0,82.0,25.0,66.0,49.0,222.0,1.0,6.0
14.0,2012.0,115.0,72.0,20.0,99.0,85.0,60.0,76.0,88.0,810.0,5.0,8.0
2.0,2011.0,80.0,48.0,6.0,99.0,83.0,46.0,86.0,55.0,304.0,1.0,6.0
8.0,2008.0,126.0,49.0,33.0,99.0,55.0,65.0,65.0,294.0,264.0,4.0,0.0
6.0,1998.0,36.0,55.0,38.0,99.0,88.0,13.0,91.0,69.0,494.0,5.0,7.0
7.0,2000.0,101.0,30.0,23.0,99.0,66.0,20.0,80.0,35.0,204.0,5.0,0.0
8.0,2009.0,21.0,27.0,52.0,99.0,87.0,63.0,82.0,94.0,150.0,5.0,0.0
